lbd,S,freq
8.53e-07,-120.0,351456574443141.8
8.532e-07,-120.0,351374188935771.2
8.534e-07,-120.0,351291842043590.4
8.536e-07,-50.9706955,351209533739456.44
8.538e-07,-69.8068025,351127263996252.06
8.54e-07,-120.0,351045032786885.25
8.542e-07,-53.3347248,350962840084289.4
8.544e-07,-120.0,350880685861423.2
8.546e-07,-120.0,350798570091270.75
8.548e-07,-120.0,350716492746841.4
8.55e-07,-120.0,350634453801169.6
8.552e-07,-55.5042137,350552453227315.25
8.554e-07,-52.6321732,350470490998363.3
8.556e-07,-120.0,350388567087424.0
8.558e-07,-120.0,350306681467632.6
8.56e-07,-120.0,350224834112149.5
8.562e-07,-120.0,350143024994160.25
8.564e-07,-51.5632227,350061254086875.3
8.566e-07,-54.0734314,349979521363530.25
8.568e-07,-120.0,349897826797385.6
8.57e-07,-52.0798987,349816170361726.94
8.572e-07,-120.0,349734552029864.7
8.574e-07,-52.3821075,349652971775134.1
8.576e-07,-120.0,349571429570895.56
8.578e-07,-66.8432246,349489925390533.94
8.58e-07,-120.0,349408459207459.2
8.582e-07,-120.0,349327030995106.06
8.584e-07,-55.9829927,349245640726933.8
8.586e-07,-59.5136691,349164288376426.75
8.588e-07,-50.966485,349082973917093.6
8.59e-07,-52.2725854,349001697322468.0
8.592e-07,-120.0,348920458566108.0
8.594e-07,-51.6368787,348839257621596.5
8.596e-07,-120.0,348758094462540.75
8.598e-07,-120.0,348676969062572.7
8.6e-07,-53.7995624,348595881395348.8
8.602e-07,-120.0,348514831434550.06
8.604e-07,-62.8647191,348433819153881.94
8.606e-07,-54.2360943,348352844527074.1
8.608e-07,-120.0,348271907527881.06
8.61e-07,-50.7995954,348191008130081.3
8.612e-07,-52.5282556,348110146307477.94
8.614e-07,-120.0,348029322033898.3
8.616e-07,-56.787741,347948535283194.06
8.618e-07,-120.0,347867786029241.1
8.62e-07,-55.2991307,347787074245939.7
8.622e-07,-52.3248987,347706399907214.1
8.624e-07,-58.4123757,347625762987013.0
8.626e-07,-120.0,347545163459309.06
8.628e-07,-51.228501,347464601298099.2
8.63e-07,-52.2359139,347384076477404.4
8.632e-07,-120.0,347303588971269.7
8.634e-07,-53.8127251,347223138753764.2
8.636e-07,-52.0375446,347142725798981.0
8.638e-07,-56.0172914,347062350081037.25
8.64e-07,-120.0,346982011574074.06
8.642e-07,-120.0,346901710252256.44
8.644e-07,-120.0,346821446089773.25
8.646e-07,-61.3710016,346741219060837.4
8.648e-07,-120.0,346661029139685.5
8.65e-07,-54.5638612,346580876300578.06
8.652e-07,-55.7182162,346500760517799.4
8.654e-07,-53.3234757,346420681765657.5
8.656e-07,-56.3487769,346340640018484.25
8.658e-07,-120.0,346260635250635.25
8.66e-07,-51.0186359,346180667436489.56
8.662e-07,-53.1201732,346100736550450.25
8.664e-07,-56.8807139,346020842566943.7
8.666e-07,-120.0,345940985460420.06
8.668e-07,-54.0395627,345861165205353.0
8.67e-07,-70.4378004,345781381776239.9
8.672e-07,-120.0,345701635147601.44
8.674e-07,-55.4113473,345621925293982.0
8.676e-07,-58.7574171,345542252189949.3
8.678e-07,-120.0,345462615810094.5
8.68e-07,-56.2641925,345383016129032.25
8.682e-07,-120.0,345303453121400.6
8.684e-07,-59.1281179,345223926761860.9
8.686e-07,-53.1795429,345144437025097.9
8.688e-07,-55.9472423,345064983885819.5
8.69e-07,-54.1345633,344985567318757.2
8.692e-07,-60.6027547,344906187298665.44
8.694e-07,-120.0,344826843800322.06
8.696e-07,-56.0708872,344747536798528.06
8.698e-07,-120.0,344668266268107.6
8.7e-07,-59.3847912,344589032183908.06
8.702e-07,-120.0,344509834520799.8
8.704e-07,-120.0,344430673253676.5
8.706e-07,-120.0,344351548357454.6
8.708e-07,-57.9019298,344272459807073.94
8.71e-07,-120.0,344193407577497.1
8.712e-07,-49.4693732,344114391643709.8
8.714e-07,-120.0,344035411980720.7
8.716e-07,-120.0,343956468563561.25
8.718e-07,-120.0,343877561367286.06
8.72e-07,-120.0,343798690366972.5
8.722e-07,-120.0,343719855537720.7
8.724e-07,-66.4579991,343641056854653.8
8.726e-07,-120.0,343562294292917.7
8.728e-07,-55.3240895,343483567827681.0
8.73e-07,-120.0,343404877434135.1
8.732e-07,-120.0,343326223087494.3
8.734e-07,-120.0,343247604762995.2
8.736e-07,-120.0,343169022435897.44
8.738e-07,-62.2909109,343090476081483.2
8.74e-07,-120.0,343011965675057.2
8.742e-07,-120.0,342933491191946.94
8.744e-07,-120.0,342855052607502.25
8.746e-07,-52.4222227,342776649897095.8
8.748e-07,-58.8379517,342698283036122.56
8.75e-07,-52.6273456,342619952000000.0
8.752e-07,-57.6853141,342541656764168.2
8.754e-07,-59.3565058,342463397304089.56
8.756e-07,-56.3442423,342385173595248.94
8.758e-07,-54.8794665,342306985613153.7
8.76e-07,-52.6595446,342228833333333.4
8.762e-07,-120.0,342150716731339.9
8.764e-07,-56.9327759,342072635782747.6
8.766e-07,-120.0,341994590463153.06
8.768e-07,-53.6655424,341916580748175.2
8.77e-07,-120.0,341838606613454.94
8.772e-07,-53.6036346,341760668034655.7
8.774e-07,-53.4043478,341682764987463.0
8.776e-07,-54.0881285,341604897447584.3
8.778e-07,-56.5748872,341527065390749.6
8.78e-07,-58.4883202,341449268792710.7
8.782e-07,-120.0,341371507629241.6
8.784e-07,-120.0,341293781876138.44
8.786e-07,-120.0,341216091509219.2
8.788e-07,-62.2984635,341138436504324.1
8.79e-07,-120.0,341060816837315.1
8.792e-07,-120.0,340983232484076.44
8.794e-07,-51.3326259,340905683420514.0
8.796e-07,-120.0,340828169622555.7
8.798e-07,-120.0,340750691066151.4
8.8e-07,-71.1868108,340673247727272.7
8.802e-07,-54.642312,340595839581913.25
8.804e-07,-60.0107953,340518466606088.1
8.806e-07,-120.0,340441128775834.7
8.808e-07,-54.9401988,340363826067211.6
8.81e-07,-53.1659139,340286558456299.6
8.812e-07,-52.1428178,340209325919201.06
8.814e-07,-120.0,340132128432039.94
8.816e-07,-120.0,340054965970961.9
8.818e-07,-53.8003391,339977838512134.3
8.82e-07,-120.0,339900746031746.06
8.822e-07,-120.0,339823688506007.7
8.824e-07,-74.7730006,339746665911151.4
8.826e-07,-120.0,339669678223430.75
8.828e-07,-120.0,339592725419120.94
8.83e-07,-54.8578033,339515807474518.7
8.832e-07,-54.4479358,339438924365942.06
8.834e-07,-120.0,339362076069730.56
8.836e-07,-120.0,339285262562245.4
8.838e-07,-54.5659966,339208483819868.75
8.84e-07,-120.0,339131739819004.5
8.842e-07,-61.1695047,339055030536077.8
8.844e-07,-120.0,338978355947535.06
8.846e-07,-59.9781189,338901716029844.0
8.848e-07,-53.5636868,338825110759493.7
8.85e-07,-120.0,338748540112994.4
8.852e-07,-61.1985037,338672004066877.56
8.854e-07,-59.204764,338595502597695.94
8.856e-07,-57.3457769,338519035682023.5
8.858e-07,-120.0,338442603296455.2
8.86e-07,-63.2459028,338366205417607.25
8.862e-07,-50.4369415,338289842022116.94
8.864e-07,-120.0,338213513086642.6
8.866e-07,-52.7550666,338137218587863.75
8.868e-07,-51.5183054,338060958502480.8
8.87e-07,-53.9128194,337984732807215.3
8.872e-07,-53.1638294,337908541478809.75
8.874e-07,-120.0,337832384494027.5
8.876e-07,-57.1342909,337756261829653.0
8.878e-07,-120.0,337680173462491.56
8.88e-07,-56.8882423,337604119369369.4
8.882e-07,-69.5504456,337528099527133.5
8.884e-07,-120.0,337452113912651.94
8.886e-07,-56.65978,337376162502813.44
8.888e-07,-120.0,337300245274527.44
8.89e-07,-58.2853141,337224362204724.44
8.892e-07,-120.0,337148513270355.4
8.894e-07,-120.0,337072698448392.2
8.896e-07,-120.0,336996917715827.3
8.898e-07,-120.0,336921171049674.06
8.9e-07,-120.0,336845458426966.3
8.902e-07,-120.0,336769779824758.5
8.904e-07,-55.9244584,336694135220125.8
8.906e-07,-120.0,336618524590163.94
8.908e-07,-59.5249521,336542947911989.25
8.91e-07,-120.0,336467405162738.5
8.912e-07,-64.68066,336391896319569.1
8.914e-07,-71.557805,336316421359659.0
8.916e-07,-50.5803577,336240980260206.4
8.918e-07,-55.8949623,336165572998430.1
8.92e-07,-120.0,336090199551569.5
8.922e-07,-120.0,336014859896884.1
8.924e-07,-62.4508452,335939554011653.94
8.926e-07,-120.0,335864281873179.44
8.928e-07,-51.4981188,335789043458781.4
8.93e-07,-59.7293744,335713838745800.7
8.932e-07,-55.1017254,335638667711598.75
8.934e-07,-120.0,335563530333557.2
8.936e-07,-75.1029842,335488426589077.9
8.938e-07,-120.0,335413356455582.9
8.94e-07,-120.0,335338319910514.5
8.942e-07,-120.0,335263316931335.25
8.944e-07,-120.0,335188347495527.75
8.946e-07,-63.8801509,335113411580594.7
8.948e-07,-58.8083419,335038509164059.0
8.95e-07,-60.1155063,334963640223463.7
8.952e-07,-120.0,334888804736371.75
8.954e-07,-120.0,334814002680366.3
8.956e-07,-120.0,334739234033050.44
8.958e-07,-120.0,334664498772047.4
8.96e-07,-120.0,334589796875000.0
8.962e-07,-62.0217164,334515128319571.5
8.964e-07,-120.0,334440493083444.9
8.966e-07,-53.7688983,334365891144323.0
8.968e-07,-58.5243157,334291322479928.6
8.97e-07,-60.0264158,334216787068004.44
8.972e-07,-120.0,334142284886313.0
8.974e-07,-55.3555627,334067815912636.5
8.976e-07,-120.0,333993380124777.2
8.978e-07,-120.0,333918977500556.94
8.98e-07,-55.7204661,333844608017817.4
8.982e-07,-57.8366301,333770271654419.94
8.984e-07,-58.8183386,333695968388245.75
8.986e-07,-120.0,333621698197195.6
8.988e-07,-120.0,333547461059190.06
8.99e-07,-120.0,333473256952169.06
8.992e-07,-120.0,333399085854092.5
8.994e-07,-120.0,333324947742939.75
8.996e-07,-120.0,333250842596709.6
8.998e-07,-120.0,333176770393420.75
9e-07,-54.0716868,333102731111111.1
9.002e-07,-56.9071303,333028724727838.25
9.004e-07,-59.1739301,332954751221679.25
9.006e-07,-120.0,332880810570730.6
9.008e-07,-56.7968657,332806902753108.3
9.01e-07,-120.0,332733027746947.8
9.012e-07,-57.0552579,332659185530403.9
9.014e-07,-120.0,332585376081650.75
9.016e-07,-120.0,332511599378882.0
9.018e-07,-120.0,332437855400310.5
9.02e-07,-120.0,332364144124168.5
9.022e-07,-53.280056,332290465528707.6
9.024e-07,-120.0,332216819592198.56
9.026e-07,-54.7003661,332143206292931.5
9.028e-07,-120.0,332069625609215.8
9.03e-07,-120.0,331996077519379.9
9.032e-07,-60.4254181,331922562001771.5
9.034e-07,-120.0,331849079034757.56
9.036e-07,-120.0,331775628596724.2
9.038e-07,-120.0,331702210666076.56
9.04e-07,-120.0,331628825221238.94
9.042e-07,-61.2301348,331555472240654.75
9.044e-07,-62.088504,331482151702786.4
9.046e-07,-55.3191285,331408863586115.44
9.048e-07,-52.2061188,331335607869142.4
9.05e-07,-120.0,331262384530386.75
9.052e-07,-120.0,331189193548387.06
9.054e-07,-67.2926772,331116034901700.9
9.056e-07,-53.5973711,331042908568904.6
9.058e-07,-54.0478174,330969814528593.5
9.06e-07,-120.0,330896752759381.9
9.062e-07,-61.83567,330823723239902.9
9.064e-07,-120.0,330750725948808.44
9.066e-07,-120.0,330677760864769.44
9.068e-07,-120.0,330604827966475.5
9.07e-07,-120.0,330531927232635.06
9.072e-07,-120.0,330459058641975.3
9.074e-07,-120.0,330386222173242.25
9.076e-07,-120.0,330313417805200.5
9.078e-07,-58.3092909,330240645516633.6
9.08e-07,-120.0,330167905286343.6
9.082e-07,-120.0,330095197093151.25
9.084e-07,-51.3593773,330022520915896.1
9.086e-07,-58.5849919,329949876733436.06
9.088e-07,-120.0,329877264524647.9
9.09e-07,-120.0,329804684268426.8
9.092e-07,-120.0,329732135943686.75
9.094e-07,-120.0,329659619529360.0
9.096e-07,-54.6638447,329587135004397.5
9.098e-07,-120.0,329514682347768.75
9.1e-07,-53.2945383,329442261538461.56
9.102e-07,-61.9081351,329369872555482.3
9.104e-07,-120.0,329297515377855.9
9.106e-07,-53.1918896,329225189984625.5
9.108e-07,-120.0,329152896354852.9
9.11e-07,-58.8001925,329080634467618.0
9.112e-07,-53.1947105,329008404302019.3
9.114e-07,-120.0,328936205837173.56
9.116e-07,-62.929504,328864039052215.9
9.118e-07,-56.9607797,328791903926299.6
9.12e-07,-57.6784897,328719800438596.5
9.122e-07,-54.3301665,328647728568296.44
9.124e-07,-120.0,328575688294607.6
9.126e-07,-120.0,328503679596756.56
9.128e-07,-120.0,328431702453987.75
9.13e-07,-58.8068862,328359756845564.06
9.132e-07,-120.0,328287842750766.56
9.134e-07,-120.0,328215960148894.25
9.136e-07,-120.0,328144109019264.44
9.138e-07,-63.472753,328072289341212.5
9.14e-07,-120.0,328000501094091.94
9.142e-07,-120.0,327928744257274.1
9.144e-07,-120.0,327857018810148.75
9.146e-07,-61.6463744,327785324732123.3
9.148e-07,-57.3757791,327713662002623.5
9.15e-07,-57.5815271,327642030601092.9
9.152e-07,-120.0,327570430506993.0
9.154e-07,-120.0,327498861699803.4
9.156e-07,-66.3047237,327427324159021.44
9.158e-07,-120.0,327355817864162.5
9.16e-07,-120.0,327284342794759.8
9.162e-07,-120.0,327212898930364.56
9.164e-07,-120.0,327141486250545.6
9.166e-07,-51.9927705,327070104734889.8
9.168e-07,-56.0507843,326998754363001.75
9.17e-07,-55.6194441,326927435114503.8
9.172e-07,-62.6607942,326856146969036.2
9.174e-07,-120.0,326784889906256.8
9.176e-07,-56.8494757,326713663905841.3
9.178e-07,-56.3201151,326642468947483.1
9.18e-07,-56.9961285,326571305010893.25
9.182e-07,-58.8558653,326500172075800.5
9.184e-07,-62.2884171,326429070121951.25
9.186e-07,-59.8899938,326357999129109.5
9.188e-07,-55.9395743,326286959077057.06
9.19e-07,-62.9619645,326215949945593.06
9.192e-07,-66.3201509,326144971714534.4
9.194e-07,-120.0,326074024363715.44
9.196e-07,-120.0,326003107872988.25
9.198e-07,-56.6444709,325932222222222.25
9.2e-07,-60.5325785,325861367391304.4
9.202e-07,-58.3252002,325790543360139.1
9.204e-07,-120.0,325719750108648.44
9.206e-07,-120.0,325648987616771.7
9.208e-07,-120.0,325578255864465.7
9.21e-07,-56.3625677,325507554831704.7
9.212e-07,-59.243349,325436884498480.25
9.214e-07,-57.2990387,325366244844801.4
9.216e-07,-120.0,325295635850694.44
9.218e-07,-120.0,325225057496203.06
9.22e-07,-59.3891299,325154509761388.25
9.222e-07,-120.0,325083992626328.3
9.224e-07,-120.0,325013506071118.8
9.226e-07,-57.2994271,324943050075872.56
9.228e-07,-55.9588394,324872624620719.56
9.23e-07,-59.8612433,324802229685807.1
9.232e-07,-120.0,324731865251299.8
9.234e-07,-120.0,324661531297379.25
9.236e-07,-120.0,324591227804244.25
9.238e-07,-65.3568481,324520954752110.9
9.24e-07,-65.0074397,324450712121212.1
9.242e-07,-120.0,324380499891798.3
9.244e-07,-59.0554901,324310318044136.75
9.246e-07,-120.0,324240166558511.8
9.248e-07,-120.0,324170045415224.9
9.25e-07,-120.0,324099954594594.56
9.252e-07,-55.5493885,324029894076956.3
9.254e-07,-120.0,323959863842662.6
9.256e-07,-120.0,323889863872083.0
9.258e-07,-120.0,323819894145603.8
9.26e-07,-120.0,323749954643628.5
9.262e-07,-120.0,323680045346577.4
9.264e-07,-120.0,323610166234887.75
9.266e-07,-59.9297485,323540317289013.56
9.268e-07,-53.6736454,323470498489426.0
9.27e-07,-58.7604314,323400709816612.75
9.272e-07,-120.0,323330951251078.5
9.274e-07,-120.0,323261222773344.8
9.276e-07,-58.3850221,323191524363950.0
9.278e-07,-120.0,323121856003449.0
9.28e-07,-63.5517948,323052217672413.75
9.282e-07,-120.0,322982609351432.9
9.284e-07,-120.0,322913031021111.6
9.286e-07,-120.0,322843482662071.94
9.288e-07,-57.1811155,322773964254952.6
9.29e-07,-59.6086404,322704475780409.06
9.292e-07,-120.0,322635017219113.2
9.294e-07,-54.1978604,322565588551753.8
9.296e-07,-56.9205677,322496189759036.2
9.298e-07,-57.4673656,322426820821682.06
9.3e-07,-70.9820691,322357481720430.1
9.302e-07,-120.0,322288172436035.25
9.304e-07,-120.0,322218892949269.1
9.306e-07,-59.4770891,322149643240919.8
9.308e-07,-120.0,322080423291792.0
9.31e-07,-120.0,322011233082706.75
9.312e-07,-120.0,321942072594501.75
9.314e-07,-120.0,321872941808030.94
9.316e-07,-73.0224475,321803840704164.9
9.318e-07,-59.8258657,321734769263790.5
9.32e-07,-63.4135063,321665727467811.1
9.322e-07,-59.4904893,321596715297146.5
9.324e-07,-120.0,321527732732732.75
9.326e-07,-58.6460221,321458779755522.2
9.328e-07,-56.743346,321389856346483.7
9.33e-07,-120.0,321320962486602.4
9.332e-07,-54.7971821,321252098156879.56
9.334e-07,-55.2622401,321183263338332.94
9.336e-07,-75.0188054,321114458011996.56
9.338e-07,-120.0,321045682158920.56
9.34e-07,-55.972501,320976935760171.3
9.342e-07,-63.6711198,320908218796831.5
9.344e-07,-71.8172215,320839531250000.0
9.346e-07,-64.1299705,320770873100791.75
9.348e-07,-120.0,320702244330338.0
9.35e-07,-120.0,320633644919786.06
9.352e-07,-63.2173762,320565074850299.44
9.354e-07,-57.9448833,320496534103057.5
9.356e-07,-75.099802,320428022659256.1
9.358e-07,-57.0845781,320359540500106.9
9.36e-07,-120.0,320291087606837.6
9.362e-07,-120.0,320222663960692.1
9.364e-07,-57.7216346,320154269542930.4
9.366e-07,-120.0,320085904334828.1
9.368e-07,-62.8474667,320017568317677.2
9.37e-07,-120.0,319949261472785.5
9.372e-07,-120.0,319880983781476.75
9.374e-07,-66.6929104,319812735225090.7
9.376e-07,-60.1593486,319744515784982.94
9.378e-07,-57.9321732,319676325442525.06
9.38e-07,-120.0,319608164179104.5
9.382e-07,-120.0,319540031976124.5
9.384e-07,-67.5265108,319471928815004.25
9.386e-07,-120.0,319403854677178.75
9.388e-07,-120.0,319335809544098.9
9.39e-07,-120.0,319267793397231.06
9.392e-07,-55.2941491,319199806218057.9
9.394e-07,-120.0,319131847988077.5
9.396e-07,-60.5787485,319063918688803.75
9.398e-07,-56.3194828,318996018301766.3
9.4e-07,-120.0,318928146808510.6
9.402e-07,-56.9192227,318860304190597.75
9.404e-07,-120.0,318792490429604.44
9.406e-07,-60.4672579,318724705507123.1
9.408e-07,-59.2622245,318656949404761.94
9.41e-07,-63.0664667,318589222104144.56
9.412e-07,-57.5559123,318521523586910.3
9.414e-07,-120.0,318453853834714.25
9.416e-07,-120.0,318386212829226.8
9.418e-07,-120.0,318318600552134.2
9.42e-07,-62.0183104,318251016985138.0
9.422e-07,-120.0,318183462109955.44
9.424e-07,-120.0,318115935908319.2
9.426e-07,-120.0,318048438361977.5
9.428e-07,-56.1770147,317980969452694.1
9.43e-07,-120.0,317913529162248.1
9.432e-07,-59.8594588,317846117472434.25
9.434e-07,-63.4579529,317778734365062.5
9.436e-07,-57.1028804,317711379821958.5
9.438e-07,-120.0,317644053824962.94
9.44e-07,-60.5451307,317576756355932.2
9.442e-07,-120.0,317509487396738.0
9.444e-07,-120.0,317442246929267.25
9.446e-07,-120.0,317375034935422.4
9.448e-07,-72.6774137,317307851397121.06
9.45e-07,-120.0,317240696296296.3
9.452e-07,-58.6667569,317173569614896.3
9.454e-07,-58.8769052,317106471334884.7
9.456e-07,-57.5339139,317039401438240.25
9.458e-07,-120.0,316972359906957.06
9.46e-07,-57.1952223,316905346723044.4
9.462e-07,-60.6059442,316838361868526.75
9.464e-07,-120.0,316771405325443.8
9.466e-07,-120.0,316704477075850.44
9.468e-07,-120.0,316637577101816.6
9.47e-07,-66.2650774,316570705385427.7
9.472e-07,-120.0,316503861908783.75
9.474e-07,-120.0,316437046654000.44
9.476e-07,-56.9281958,316370259603208.06
9.478e-07,-120.0,316303500738552.44
9.48e-07,-120.0,316236770042194.1
9.482e-07,-120.0,316170067496308.8
9.484e-07,-56.6707376,316103393083087.3
9.486e-07,-54.7666454,316036746784735.4
9.488e-07,-120.0,315970128583473.9
9.49e-07,-63.5179617,315903538461538.44
9.492e-07,-61.9536472,315836976401179.94
9.494e-07,-120.0,315770442384664.0
9.496e-07,-120.0,315703936394271.25
9.498e-07,-60.4061806,315637458412297.3
9.5e-07,-65.0158326,315571008421052.6
9.502e-07,-120.0,315504586402862.56
9.504e-07,-58.601267,315438192340067.3
9.506e-07,-120.0,315371826215022.1
9.508e-07,-120.0,315305488010096.75
9.51e-07,-120.0,315239177707676.1
9.512e-07,-60.1284386,315172895290159.8
9.514e-07,-63.4207459,315106640739962.2
9.516e-07,-58.006585,315040414039512.4
9.518e-07,-120.0,314974215171254.44
9.52e-07,-61.0757791,314908044117647.06
9.522e-07,-120.0,314841900861163.6
9.524e-07,-120.0,314775785384292.3
9.526e-07,-56.0487108,314709697669536.0
9.528e-07,-120.0,314643637699412.25
9.53e-07,-120.0,314577605456453.3
9.532e-07,-120.0,314511600923206.0
9.534e-07,-60.7166396,314445624082232.0
9.536e-07,-120.0,314379674916107.4
9.538e-07,-59.6331985,314313753407422.94
9.54e-07,-120.0,314247859538784.06
9.542e-07,-120.0,314181993292810.75
9.544e-07,-120.0,314116154652137.5
9.546e-07,-62.4304919,314050343599413.4
9.548e-07,-120.0,313984560117302.06
9.55e-07,-120.0,313918804188481.7
9.552e-07,-56.9547877,313853075795644.9
9.554e-07,-65.1789844,313787374921498.9
9.556e-07,-120.0,313721701548765.2
9.558e-07,-120.0,313656055660179.94
9.56e-07,-55.5960241,313590437238493.7
9.562e-07,-58.9821282,313524846266471.44
9.564e-07,-120.0,313459282726892.5
9.566e-07,-66.5290751,313393746602550.7
9.568e-07,-120.0,313328237876254.1
9.57e-07,-120.0,313262756530825.5
9.572e-07,-120.0,313197302549101.56
9.574e-07,-64.0823762,313131875913933.56
9.576e-07,-120.0,313066476608187.1
9.578e-07,-59.3993126,313001104614742.1
9.58e-07,-120.0,312935759916492.7
9.582e-07,-65.5845253,312870442496347.3
9.584e-07,-66.027751,312805152337228.7
9.586e-07,-120.0,312739889422073.9
9.588e-07,-59.3064174,312674653733833.94
